experiment_id,cell_id,seed,game,channel,spec,pair,n_rounds,open_rule,open_msg_len,open_coop,late_coop,late_lockin,late_K
A4,A4/temptation_0.5/cross_origin,7,ipd,L2_observed,canonical,llama-70b+qwen-72b,20,0,57.666666666666664,1.0,0.95,1.0,
A4,A4/temptation_0.5/same_origin_cn,0,ipd,L2_observed,canonical,qwen-72b+deepseek-v3,18,0,133.83333333333334,1.0,0.4444444444444444,0.0,
A4,A4/temptation_0.5/same_origin_cn,1,ipd,L2_observed,canonical,deepseek-v3+qwen-72b,20,0,109.16666666666667,1.0,1.0,1.0,
A4,A4/temptation_0.5/same_origin_cn,2,ipd,L2_observed,canonical,qwen-72b+deepseek-v3,16,0,156.0,0.16666666666666666,0.0625,0.0,
A4,A4/temptation_0.5/same_origin_cn,3,ipd,L2_observed,canonical,deepseek-v3+qwen-72b,11,0,104.16666666666667,1.0,1.0,1.0,
A4,A4/temptation_0.5/same_origin_cn,4,ipd,L2_observed,canonical,qwen-72b+deepseek-v3,20,0,93.83333333333333,1.0,0.4,0.0,
A4,A4/temptation_0.5/same_origin_cn,5,ipd,L2_observed,canonical,deepseek-v3+qwen-72b,20,1,138.16666666666666,1.0,0.95,1.0,
A4,A4/temptation_0.5/same_origin_cn,6,ipd,L2_observed,canonical,qwen-72b+deepseek-v3,20,0,139.16666666666666,0.3333333333333333,0.1,0.0,
A4,A4/temptation_0.5/same_origin_cn,7,ipd,L2_observed,canonical,deepseek-v3+qwen-72b,20,0,135.66666666666666,1.0,0.95,1.0,
A4,A4/temptation_1.0/cross_origin,0,ipd,L2_observed,canonical,qwen-72b+llama-70b,18,1,83.33333333333333,1.0,1.0,1.0,
A4,A4/temptation_1.0/cross_origin,1,ipd,L2_observed,canonical,llama-70b+qwen-72b,20,0,68.0,1.0,1.0,1.0,
A4,A4/temptation_1.0/cross_origin,2,ipd,L2_observed,canonical,qwen-72b+llama-70b,16,1,53.5,1.0,0.875,1.0,
A4,A4/temptation_1.0/cross_origin,3,ipd,L2_observed,canonical,llama-70b+qwen-72b,11,0,65.33333333333333,1.0,0.8,0.0,
A4,A4/temptation_1.0/cross_origin,4,ipd,L2_observed,canonical,qwen-72b+llama-70b,20,0,83.66666666666667,1.0,0.9,1.0,
A4,A4/temptation_1.0/cross_origin,5,ipd,L2_observed,canonical,llama-70b+qwen-72b,20,0,73.66666666666667,1.0,1.0,1.0,
A4,A4/temptation_1.0/cross_origin,6,ipd,L2_observed,canonical,qwen-72b+llama-70b,20,0,97.0,1.0,0.95,1.0,
A4,A4/temptation_1.0/cross_origin,7,ipd,L2_observed,canonical,llama-70b+qwen-72b,20,0,71.0,1.0,1.0,1.0,
A4,A4/temptation_1.0/same_origin_cn,0,ipd,L2_observed,canonical,qwen-72b+deepseek-v3,18,0,111.33333333333333,0.8333333333333334,0.05555555555555555,0.0,
A4,A4/temptation_1.0/same_origin_cn,1,ipd,L2_observed,canonical,deepseek-v3+qwen-72b,20,0,104.66666666666667,1.0,1.0,1.0,
A4,A4/temptation_1.0/same_origin_cn,2,ipd,L2_observed,canonical,qwen-72b+deepseek-v3,16,0,90.5,1.0,0.875,1.0,
A4,A4/temptation_1.0/same_origin_cn,3,ipd,L2_observed,canonical,deepseek-v3+qwen-72b,11,0,95.0,1.0,1.0,1.0,
A4,A4/temptation_1.0/same_origin_cn,4,ipd,L2_observed,canonical,qwen-72b+deepseek-v3,20,0,95.16666666666667,1.0,0.7,0.0,
A4,A4/temptation_1.0/same_origin_cn,5,ipd,L2_observed,canonical,deepseek-v3+qwen-72b,20,0,83.5,1.0,0.7,0.0,
A4,A4/temptation_1.0/same_origin_cn,6,ipd,L2_observed,canonical,qwen-72b+deepseek-v3,20,0,107.66666666666667,1.0,1.0,1.0,
A4,A4/temptation_1.0/same_origin_cn,7,ipd,L2_observed,canonical,deepseek-v3+qwen-72b,20,0,81.66666666666667,1.0,0.4,0.0,
A4,A4/temptation_2.0/cross_origin,0,ipd,L2_observed,canonical,qwen-72b+llama-70b,18,0,84.66666666666667,0.16666666666666666,1.0,1.0,
A4,A4/temptation_2.0/cross_origin,1,ipd,L2_observed,canonical,llama-70b+qwen-72b,20,0,68.0,1.0,0.8,0.0,
A4,A4/temptation_2.0/cross_origin,2,ipd,L2_observed,canonical,qwen-72b+llama-70b,16,0,101.0,1.0,1.0,1.0,
A4,A4/temptation_2.0/cross_origin,3,ipd,L2_observed,canonical,llama-70b+qwen-72b,11,0,69.5,1.0,0.9,1.0,
A4,A4/temptation_2.0/cross_origin,4,ipd,L2_observed,canonical,qwen-72b+llama-70b,20,0,97.16666666666667,0.6666666666666666,0.15,0.0,
A4,A4/temptation_2.0/cross_origin,5,ipd,L2_observed,canonical,llama-70b+qwen-72b,20,0,71.33333333333333,1.0,0.85,1.0,
A4,A4/temptation_2.0/cross_origin,6,ipd,L2_observed,canonical,qwen-72b+llama-70b,20,0,89.83333333333333,1.0,0.3,0.0,
A4,A4/temptation_2.0/cross_origin,7,ipd,L2_observed,canonical,llama-70b+qwen-72b,20,0,76.5,1.0,1.0,1.0,
A4,A4/temptation_2.0/same_origin_cn,0,ipd,L2_observed,canonical,qwen-72b+deepseek-v3,18,0,113.83333333333333,1.0,0.8888888888888888,1.0,
A4,A4/temptation_2.0/same_origin_cn,1,ipd,L2_observed,canonical,deepseek-v3+qwen-72b,20,0,91.33333333333333,1.0,0.85,1.0,
A4,A4/temptation_2.0/same_origin_cn,2,ipd,L2_observed,canonical,qwen-72b+deepseek-v3,16,0,128.0,1.0,0.8125,1.0,
A4,A4/temptation_2.0/same_origin_cn,3,ipd,L2_observed,canonical,deepseek-v3+qwen-72b,11,0,110.16666666666667,1.0,1.0,1.0,
A4,A4/temptation_2.0/same_origin_cn,4,ipd,L2_observed,canonical,qwen-72b+deepseek-v3,20,0,130.16666666666666,1.0,0.45,0.0,
A4,A4/temptation_2.0/same_origin_cn,5,ipd,L2_observed,canonical,deepseek-v3+qwen-72b,20,0,104.33333333333333,1.0,0.9,1.0,
A4,A4/temptation_2.0/same_origin_cn,6,ipd,L2_observed,canonical,qwen-72b+deepseek-v3,20,0,121.0,0.3333333333333333,0.4,0.0,
A4,A4/temptation_2.0/same_origin_cn,7,ipd,L2_observed,canonical,deepseek-v3+qwen-72b,20,0,85.0,1.0,0.25,0.0,
A4,A4/temptation_4.0/cross_origin,0,ipd,L2_observed,canonical,qwen-72b+llama-70b,18,1,62.5,1.0,1.0,1.0,
A4,A4/temptation_4.0/cross_origin,1,ipd,L2_observed,canonical,llama-70b+qwen-72b,20,0,73.83333333333333,1.0,0.55,0.0,
A4,A4/temptation_4.0/cross_origin,2,ipd,L2_observed,canonical,qwen-72b+llama-70b,16,0,87.0,1.0,0.9375,1.0,
A4,A4/temptation_4.0/cross_origin,3,ipd,L2_observed,canonical,llama-70b+qwen-72b,11,0,94.66666666666667,1.0,1.0,1.0,
A4,A4/temptation_4.0/cross_origin,4,ipd,L2_observed,canonical,qwen-72b+llama-70b,20,0,69.5,1.0,0.7,0.0,
A4,A4/temptation_4.0/cross_origin,5,ipd,L2_observed,canonical,llama-70b+qwen-72b,20,0,80.0,1.0,1.0,1.0,
A4,A4/temptation_4.0/cross_origin,6,ipd,L2_observed,canonical,qwen-72b+llama-70b,20,1,105.83333333333333,1.0,1.0,1.0,
A4,A4/temptation_4.0/cross_origin,7,ipd,L2_observed,canonical,llama-70b+qwen-72b,20,0,69.66666666666667,1.0,1.0,1.0,
A4,A4/temptation_4.0/same_origin_cn,0,ipd,L2_observed,canonical,qwen-72b+deepseek-v3,18,0,120.83333333333333,1.0,0.3333333333333333,0.0,
A4,A4/temptation_4.0/same_origin_cn,1,ipd,L2_observed,canonical,deepseek-v3+qwen-72b,20,0,81.16666666666667,1.0,0.35,0.0,
A4,A4/temptation_4.0/same_origin_cn,2,ipd,L2_observed,canonical,qwen-72b+deepseek-v3,16,0,129.66666666666666,1.0,0.875,1.0,
A4,A4/temptation_4.0/same_origin_cn,3,ipd,L2_observed,canonical,deepseek-v3+qwen-72b,11,0,132.5,1.0,1.0,1.0,
A4,A4/temptation_4.0/same_origin_cn,4,ipd,L2_observed,canonical,qwen-72b+deepseek-v3,20,1,153.0,0.3333333333333333,0.1,0.0,
A4,A4/temptation_4.0/same_origin_cn,5,ipd,L2_observed,canonical,deepseek-v3+qwen-72b,20,0,116.16666666666667,1.0,0.85,1.0,
A4,A4/temptation_4.0/same_origin_cn,6,ipd,L2_observed,canonical,qwen-72b+deepseek-v3,20,0,77.16666666666667,1.0,0.4,0.0,
A4,A4/temptation_4.0/same_origin_cn,7,ipd,L2_observed,canonical,deepseek-v3+qwen-72b,20,0,111.0,1.0,0.25,0.0,
A6,A6/msg/cross_origin,100,ipd,L2_observed,canonical,qwen-72b+llama-70b,20,0,70.16666666666667,1.0,1.0,1.0,
A6,A6/msg/cross_origin,101,ipd,L2_observed,canonical,llama-70b+qwen-72b,12,0,80.0,1.0,0.75,0.0,
A6,A6/msg/cross_origin,102,ipd,L2_observed,canonical,qwen-72b+llama-70b,20,0,80.66666666666667,1.0,0.8,0.0,
A6,A6/msg/cross_origin,104,ipd,L2_observed,canonical,qwen-72b+llama-70b,20,0,78.33333333333333,1.0,1.0,1.0,
A6,A6/msg/cross_origin,105,ipd,L2_observed,canonical,llama-70b+qwen-72b,20,0,88.66666666666667,1.0,0.35,0.0,
A6,A6/msg/cross_origin,106,ipd,L2_observed,canonical,qwen-72b+llama-70b,10,0,89.5,1.0,1.0,1.0,
A6,A6/msg/cross_origin,108,ipd,L2_observed,canonical,qwen-72b+llama-70b,17,0,95.16666666666667,0.5,0.9375,1.0,
A6,A6/msg/cross_origin,109,ipd,L2_observed,canonical,llama-70b+qwen-72b,20,0,74.5,1.0,0.95,1.0,
A6,A6/msg/cross_origin,110,ipd,L2_observed,canonical,qwen-72b+llama-70b,20,1,90.0,1.0,0.9,1.0,
A6,A6/msg/cross_origin,111,ipd,L2_observed,canonical,llama-70b+qwen-72b,20,1,77.66666666666667,1.0,0.65,0.0,
A6,A6/msg/cross_origin,112,ipd,L2_observed,canonical,qwen-72b+llama-70b,20,0,89.66666666666667,1.0,0.95,1.0,
A6,A6/msg/cross_origin,113,ipd,L2_observed,canonical,llama-70b+qwen-72b,20,0,68.0,1.0,1.0,1.0,
A6,A6/msg/cross_origin,114,ipd,L2_observed,canonical,qwen-72b+llama-70b,7,1,74.75,1.0,1.0,1.0,
A6,A6/msg/cross_origin,115,ipd,L2_observed,canonical,llama-70b+qwen-72b,7,0,91.75,1.0,1.0,1.0,
A6,A6/msg/cross_origin,116,ipd,L2_observed,canonical,qwen-72b+llama-70b,20,0,67.0,1.0,1.0,1.0,
A6,A6/msg/cross_origin,117,ipd,L2_observed,canonical,llama-70b+qwen-72b,12,0,100.83333333333333,0.5,0.3333333333333333,0.0,
A6,A6/msg/cross_origin,118,ipd,L2_observed,canonical,qwen-72b+llama-70b,20,0,70.5,1.0,0.9,1.0,
A6,A6/msg/same_origin_cn,100,ipd,L2_observed,canonical,qwen-72b+deepseek-v3,20,0,128.83333333333334,0.16666666666666666,0.8,0.0,
A6,A6/msg/same_origin_cn,101,ipd,L2_observed,canonical,deepseek-v3+qwen-72b,12,0,95.66666666666667,1.0,0.9166666666666666,1.0,
A6,A6/msg/same_origin_cn,102,ipd,L2_observed,canonical,qwen-72b+deepseek-v3,20,0,128.0,1.0,0.45,0.0,
A6,A6/msg/same_origin_cn,104,ipd,L2_observed,canonical,qwen-72b+deepseek-v3,20,0,109.0,1.0,0.85,1.0,
A6,A6/msg/same_origin_cn,105,ipd,L2_observed,canonical,deepseek-v3+qwen-72b,20,0,107.5,1.0,0.45,0.0,
A6,A6/msg/same_origin_cn,106,ipd,L2_observed,canonical,qwen-72b+deepseek-v3,10,0,89.16666666666667,1.0,1.0,1.0,
A6,A6/msg/same_origin_cn,108,ipd,L2_observed,canonical,qwen-72b+deepseek-v3,17,0,93.0,1.0,0.9375,1.0,
A6,A6/msg/same_origin_cn,109,ipd,L2_observed,canonical,deepseek-v3+qwen-72b,20,1,93.66666666666667,0.5,0.1,0.0,
A6,A6/msg/same_origin_cn,110,ipd,L2_observed,canonical,qwen-72b+deepseek-v3,20,0,90.83333333333333,1.0,0.65,0.0,
A6,A6/msg/same_origin_cn,111,ipd,L2_observed,canonical,deepseek-v3+qwen-72b,20,0,119.83333333333333,1.0,1.0,1.0,
A6,A6/msg/same_origin_cn,112,ipd,L2_observed,canonical,qwen-72b+deepseek-v3,20,0,103.5,1.0,1.0,1.0,
A6,A6/msg/same_origin_cn,113,ipd,L2_observed,canonical,deepseek-v3+qwen-72b,20,0,126.0,1.0,0.8,0.0,
A6,A6/msg/same_origin_cn,114,ipd,L2_observed,canonical,qwen-72b+deepseek-v3,7,0,79.0,1.0,1.0,1.0,
A6,A6/msg/same_origin_cn,115,ipd,L2_observed,canonical,deepseek-v3+qwen-72b,7,1,98.75,0.5,0.0,0.0,
A6,A6/msg/same_origin_cn,116,ipd,L2_observed,canonical,qwen-72b+deepseek-v3,20,0,85.66666666666667,0.5,0.05,0.0,
A6,A6/msg/same_origin_cn,117,ipd,L2_observed,canonical,deepseek-v3+qwen-72b,12,1,109.66666666666667,0.5,0.25,0.0,
A6,A6/msg/same_origin_cn,118,ipd,L2_observed,canonical,qwen-72b+deepseek-v3,20,0,85.66666666666667,1.0,0.9,1.0,
A6,A6/none/cross_origin,100,ipd,L0_none,canonical,qwen-72b+llama-70b,20,0,0.0,0.8333333333333334,0.25,0.0,
A6,A6/none/cross_origin,101,ipd,L0_none,canonical,llama-70b+qwen-72b,12,0,0.0,0.5,0.75,0.0,
A6,A6/none/cross_origin,102,ipd,L0_none,canonical,qwen-72b+llama-70b,20,0,0.0,0.8333333333333334,0.1,0.0,
A6,A6/none/cross_origin,104,ipd,L0_none,canonical,qwen-72b+llama-70b,20,0,0.0,0.5,0.2,0.0,
A6,A6/none/cross_origin,105,ipd,L0_none,canonical,llama-70b+qwen-72b,20,0,0.0,0.3333333333333333,0.15,0.0,
A6,A6/none/cross_origin,106,ipd,L0_none,canonical,qwen-72b+llama-70b,10,0,0.0,0.5,0.1,0.0,
A6,A6/none/cross_origin,108,ipd,L0_none,canonical,qwen-72b+llama-70b,17,0,0.0,1.0,0.625,0.0,
A6,A6/none/cross_origin,109,ipd,L0_none,canonical,llama-70b+qwen-72b,20,0,0.0,1.0,0.45,0.0,
A6,A6/none/cross_origin,110,ipd,L0_none,canonical,qwen-72b+llama-70b,20,0,0.0,0.5,0.05,0.0,
A6,A6/none/cross_origin,111,ipd,L0_none,canonical,llama-70b+qwen-72b,20,0,0.0,0.5,0.05,0.0,
A6,A6/none/cross_origin,112,ipd,L0_none,canonical,qwen-72b+llama-70b,20,0,0.0,0.5,0.55,0.0,
A6,A6/none/cross_origin,113,ipd,L0_none,canonical,llama-70b+qwen-72b,20,0,0.0,1.0,0.25,0.0,
A6,A6/none/cross_origin,114,ipd,L0_none,canonical,qwen-72b+llama-70b,7,0,0.0,0.75,0.16666666666666666,0.0,
A6,A6/none/cross_origin,115,ipd,L0_none,canonical,llama-70b+qwen-72b,7,0,0.0,0.75,0.6666666666666666,0.0,
A6,A6/none/cross_origin,116,ipd,L0_none,canonical,qwen-72b+llama-70b,20,0,0.0,0.6666666666666666,0.1,0.0,
A6,A6/none/cross_origin,117,ipd,L0_none,canonical,llama-70b+qwen-72b,12,0,0.0,0.5,0.08333333333333333,0.0,
A6,A6/none/cross_origin,118,ipd,L0_none,canonical,qwen-72b+llama-70b,20,0,0.0,0.5,0.1,0.0,
A6,A6/none/same_origin_cn,100,ipd,L0_none,canonical,qwen-72b+deepseek-v3,20,0,0.0,1.0,0.05,0.0,
A6,A6/none/same_origin_cn,101,ipd,L0_none,canonical,deepseek-v3+qwen-72b,12,0,0.0,1.0,0.3333333333333333,0.0,
A6,A6/none/same_origin_cn,102,ipd,L0_none,canonical,qwen-72b+deepseek-v3,20,0,0.0,1.0,0.5,0.0,
A6,A6/none/same_origin_cn,104,ipd,L0_none,canonical,qwen-72b+deepseek-v3,20,0,0.0,0.5,0.05,0.0,
A6,A6/none/same_origin_cn,105,ipd,L0_none,canonical,deepseek-v3+qwen-72b,20,0,0.0,0.6666666666666666,0.0,0.0,
A6,A6/none/same_origin_cn,106,ipd,L0_none,canonical,qwen-72b+deepseek-v3,10,0,0.0,0.3333333333333333,0.0,0.0,
A6,A6/none/same_origin_cn,108,ipd,L0_none,canonical,qwen-72b+deepseek-v3,17,0,0.0,0.5,0.0625,0.0,
A6,A6/none/same_origin_cn,109,ipd,L0_none,canonical,deepseek-v3+qwen-72b,20,0,0.0,1.0,0.3,0.0,
A6,A6/none/same_origin_cn,110,ipd,L0_none,canonical,qwen-72b+deepseek-v3,20,0,0.0,0.3333333333333333,0.05,0.0,
A6,A6/none/same_origin_cn,111,ipd,L0_none,canonical,deepseek-v3+qwen-72b,20,0,0.0,1.0,0.4,0.0,
A6,A6/none/same_origin_cn,112,ipd,L0_none,canonical,qwen-72b+deepseek-v3,20,0,0.0,0.3333333333333333,0.2,0.0,
A6,A6/none/same_origin_cn,113,ipd,L0_none,canonical,deepseek-v3+qwen-72b,20,0,0.0,0.5,0.05,0.0,
A6,A6/none/same_origin_cn,114,ipd,L0_none,canonical,qwen-72b+deepseek-v3,7,0,0.0,0.75,0.5,0.0,
A6,A6/none/same_origin_cn,115,ipd,L0_none,canonical,deepseek-v3+qwen-72b,7,0,0.0,1.0,0.3333333333333333,0.0,
A6,A6/none/same_origin_cn,116,ipd,L0_none,canonical,qwen-72b+deepseek-v3,20,0,0.0,0.5,0.05,0.0,
A6,A6/none/same_origin_cn,117,ipd,L0_none,canonical,deepseek-v3+qwen-72b,12,0,0.0,0.6666666666666666,0.3333333333333333,0.0,
A6,A6/none/same_origin_cn,118,ipd,L0_none,canonical,qwen-72b+deepseek-v3,20,0,0.0,0.6666666666666666,0.35,0.0,
A6,A6/none/stated/same_origin_cn,0,ipd,L0_none,canonical,qwen-72b+deepseek-v3,18,0,0.0,0.8333333333333334,0.05555555555555555,0.0,
A6,A6/none/stated/same_origin_cn,1,ipd,L0_none,canonical,deepseek-v3+qwen-72b,20,0,0.0,0.5,0.0,0.0,
A6,A6/none/stated/same_origin_cn,2,ipd,L0_none,canonical,qwen-72b+deepseek-v3,16,0,0.0,0.6666666666666666,0.125,0.0,
A6,A6/none/stated/same_origin_cn,3,ipd,L0_none,canonical,deepseek-v3+qwen-72b,11,0,0.0,0.6666666666666666,0.3,0.0,
A6,A6/none/stated/same_origin_cn,4,ipd,L0_none,canonical,qwen-72b+deepseek-v3,20,0,0.0,0.5,0.25,0.0,
A6,A6/none/stated/same_origin_cn,5,ipd,L0_none,canonical,deepseek-v3+qwen-72b,20,0,0.0,0.3333333333333333,0.1,0.0,
A6,A6/none/stated/same_origin_cn,6,ipd,L0_none,canonical,qwen-72b+deepseek-v3,20,0,0.0,0.3333333333333333,0.05,0.0,
A6,A6/none/stated/same_origin_cn,7,ipd,L0_none,canonical,deepseek-v3+qwen-72b,20,0,0.0,0.5,0.1,0.0,
A6,A6/none/stated/same_origin_cn,8,ipd,L0_none,canonical,qwen-72b+deepseek-v3,7,0,0.0,1.0,0.16666666666666666,0.0,
A6,A6/none/stated/same_origin_cn,9,ipd,L0_none,canonical,deepseek-v3+qwen-72b,20,0,0.0,0.5,0.05,0.0,
A6,A6/none/unstated/same_origin_cn,0,ipd,L0_none,canonical,qwen-72b+deepseek-v3,18,0,0.0,0.9166666666666666,0.5555555555555556,0.0,
A6,A6/none/unstated/same_origin_cn,1,ipd,L0_none,canonical,deepseek-v3+qwen-72b,20,0,0.0,0.5,0.15,0.0,
A6,A6/none/unstated/same_origin_cn,2,ipd,L0_none,canonical,qwen-72b+deepseek-v3,16,0,0.0,0.8333333333333334,0.375,0.0,
A6,A6/none/unstated/same_origin_cn,3,ipd,L0_none,canonical,deepseek-v3+qwen-72b,11,0,0.0,1.0,0.4,0.0,
A6,A6/none/unstated/same_origin_cn,4,ipd,L0_none,canonical,qwen-72b+deepseek-v3,20,0,0.0,1.0,0.3,0.0,
A6,A6/none/unstated/same_origin_cn,5,ipd,L0_none,canonical,deepseek-v3+qwen-72b,20,0,0.0,0.8333333333333334,0.1,0.0,
A6,A6/none/unstated/same_origin_cn,6,ipd,L0_none,canonical,qwen-72b+deepseek-v3,20,0,0.0,0.6666666666666666,0.05,0.0,
A6,A6/none/unstated/same_origin_cn,7,ipd,L0_none,canonical,deepseek-v3+qwen-72b,20,0,0.0,0.3333333333333333,0.05,0.0,
A6,A6/none/unstated/same_origin_cn,8,ipd,L0_none,canonical,qwen-72b+deepseek-v3,7,0,0.0,0.5,0.16666666666666666,0.0,
A6,A6/none/unstated/same_origin_cn,9,ipd,L0_none,canonical,deepseek-v3+qwen-72b,20,0,0.0,1.0,0.15,0.0,
A6,A6/obs/cross_origin,100,ipd,L0_none,canonical,qwen-72b+llama-70b,20,0,0.0,0.8333333333333334,0.15,0.0,
A6,A6/obs/cross_origin,101,ipd,L0_none,canonical,llama-70b+qwen-72b,12,0,0.0,0.8333333333333334,0.16666666666666666,0.0,
A6,A6/obs/cross_origin,102,ipd,L0_none,canonical,qwen-72b+llama-70b,20,0,0.0,0.6666666666666666,0.1,0.0,
A6,A6/obs/cross_origin,104,ipd,L0_none,canonical,qwen-72b+llama-70b,20,0,0.0,0.6666666666666666,0.05,0.0,
A6,A6/obs/cross_origin,105,ipd,L0_none,canonical,llama-70b+qwen-72b,20,0,0.0,1.0,0.15,0.0,
A6,A6/obs/cross_origin,106,ipd,L0_none,canonical,qwen-72b+llama-70b,10,0,0.0,0.5,0.0,0.0,
A6,A6/obs/cross_origin,108,ipd,L0_none,canonical,qwen-72b+llama-70b,17,0,0.0,1.0,0.1875,0.0,
A6,A6/obs/cross_origin,109,ipd,L0_none,canonical,llama-70b+qwen-72b,20,0,0.0,0.6666666666666666,0.0,0.0,
A6,A6/obs/cross_origin,110,ipd,L0_none,canonical,qwen-72b+llama-70b,20,0,0.0,0.5,0.1,0.0,
A6,A6/obs/cross_origin,111,ipd,L0_none,canonical,llama-70b+qwen-72b,20,0,0.0,1.0,0.35,0.0,
A6,A6/obs/cross_origin,112,ipd,L0_none,canonical,qwen-72b+llama-70b,20,0,0.0,0.5,0.05,0.0,
A6,A6/obs/cross_origin,113,ipd,L0_none,canonical,llama-70b+qwen-72b,20,0,0.0,1.0,0.55,0.0,
A6,A6/obs/cross_origin,114,ipd,L0_none,canonical,qwen-72b+llama-70b,7,0,0.0,0.75,0.16666666666666666,0.0,
A6,A6/obs/cross_origin,115,ipd,L0_none,canonical,llama-70b+qwen-72b,7,0,0.0,1.0,0.3333333333333333,0.0,
A6,A6/obs/cross_origin,116,ipd,L0_none,canonical,qwen-72b+llama-70b,20,0,0.0,0.5,0.85,1.0,
A6,A6/obs/cross_origin,117,ipd,L0_none,canonical,llama-70b+qwen-72b,12,0,0.0,0.8333333333333334,0.25,0.0,
A6,A6/obs/cross_origin,118,ipd,L0_none,canonical,qwen-72b+llama-70b,20,0,0.0,0.5,0.1,0.0,
A6,A6/obs/same_origin_cn,100,ipd,L0_none,canonical,qwen-72b+deepseek-v3,20,0,0.0,0.3333333333333333,0.05,0.0,
A6,A6/obs/same_origin_cn,101,ipd,L0_none,canonical,deepseek-v3+qwen-72b,12,0,0.0,0.3333333333333333,0.08333333333333333,0.0,
A6,A6/obs/same_origin_cn,102,ipd,L0_none,canonical,qwen-72b+deepseek-v3,20,0,0.0,1.0,0.7,0.0,
A6,A6/obs/same_origin_cn,104,ipd,L0_none,canonical,qwen-72b+deepseek-v3,20,0,0.0,1.0,0.45,0.0,
A6,A6/obs/same_origin_cn,105,ipd,L0_none,canonical,deepseek-v3+qwen-72b,20,0,0.0,1.0,0.2,0.0,
A6,A6/obs/same_origin_cn,106,ipd,L0_none,canonical,qwen-72b+deepseek-v3,10,0,0.0,1.0,0.7,0.0,
A6,A6/obs/same_origin_cn,108,ipd,L0_none,canonical,qwen-72b+deepseek-v3,17,0,0.0,0.3333333333333333,0.0625,0.0,
A6,A6/obs/same_origin_cn,109,ipd,L0_none,canonical,deepseek-v3+qwen-72b,20,0,0.0,0.5,0.45,0.0,
A6,A6/obs/same_origin_cn,110,ipd,L0_none,canonical,qwen-72b+deepseek-v3,20,0,0.0,0.3333333333333333,0.0,0.0,
A6,A6/obs/same_origin_cn,111,ipd,L0_none,canonical,deepseek-v3+qwen-72b,20,0,0.0,1.0,0.15,0.0,
A6,A6/obs/same_origin_cn,112,ipd,L0_none,canonical,qwen-72b+deepseek-v3,20,0,0.0,0.8333333333333334,0.3,0.0,
A6,A6/obs/same_origin_cn,113,ipd,L0_none,canonical,deepseek-v3+qwen-72b,20,0,0.0,1.0,0.65,0.0,
A6,A6/obs/same_origin_cn,114,ipd,L0_none,canonical,qwen-72b+deepseek-v3,7,0,0.0,1.0,0.8333333333333334,1.0,
A6,A6/obs/same_origin_cn,115,ipd,L0_none,canonical,deepseek-v3+qwen-72b,7,0,0.0,0.25,0.0,0.0,
A6,A6/obs/same_origin_cn,116,ipd,L0_none,canonical,qwen-72b+deepseek-v3,20,0,0.0,1.0,0.5,0.0,
A6,A6/obs/same_origin_cn,117,ipd,L0_none,canonical,deepseek-v3+qwen-72b,12,0,0.0,0.6666666666666666,0.25,0.0,
A6,A6/obs/same_origin_cn,118,ipd,L0_none,canonical,qwen-72b+deepseek-v3,20,0,0.0,1.0,0.75,0.0,
A6,A6/perfect/stated/same_origin_cn,0,ipd,L0_none,canonical,qwen-72b+deepseek-v3,18,0,0.0,0.4166666666666667,0.0,0.0,
A6,A6/perfect/stated/same_origin_cn,1,ipd,L0_none,canonical,deepseek-v3+qwen-72b,20,0,0.0,0.25,0.0,0.0,
A6,A6/perfect/stated/same_origin_cn,2,ipd,L0_none,canonical,qwen-72b+deepseek-v3,16,0,0.0,1.0,0.9375,1.0,
A6,A6/perfect/stated/same_origin_cn,3,ipd,L0_none,canonical,deepseek-v3+qwen-72b,11,0,0.0,0.16666666666666666,0.0,0.0,
A6,A6/perfect/stated/same_origin_cn,4,ipd,L0_none,canonical,qwen-72b+deepseek-v3,20,0,0.0,0.5,0.05,0.0,
A6,A6/perfect/stated/same_origin_cn,5,ipd,L0_none,canonical,deepseek-v3+qwen-72b,20,0,0.0,0.3333333333333333,0.05,0.0,
A6,A6/perfect/stated/same_origin_cn,6,ipd,L0_none,canonical,qwen-72b+deepseek-v3,20,0,0.0,0.6666666666666666,0.4,0.0,
A6,A6/perfect/stated/same_origin_cn,7,ipd,L0_none,canonical,deepseek-v3+qwen-72b,20,0,0.0,0.3333333333333333,0.0,0.0,
A6,A6/perfect/stated/same_origin_cn,8,ipd,L0_none,canonical,qwen-72b+deepseek-v3,7,0,0.0,1.0,0.5,0.0,
A6,A6/perfect/stated/same_origin_cn,9,ipd,L0_none,canonical,deepseek-v3+qwen-72b,20,0,0.0,0.6666666666666666,0.2,0.0,
A6,A6/perfect/unstated/same_origin_cn,0,ipd,L0_none,canonical,qwen-72b+deepseek-v3,18,0,0.0,0.75,0.8888888888888888,1.0,
A6,A6/perfect/unstated/same_origin_cn,1,ipd,L0_none,canonical,deepseek-v3+qwen-72b,20,0,0.0,0.3333333333333333,0.0,0.0,
A6,A6/perfect/unstated/same_origin_cn,2,ipd,L0_none,canonical,qwen-72b+deepseek-v3,16,0,0.0,0.6666666666666666,0.3125,0.0,
A6,A6/perfect/unstated/same_origin_cn,3,ipd,L0_none,canonical,deepseek-v3+qwen-72b,11,0,0.0,1.0,1.0,1.0,
A6,A6/perfect/unstated/same_origin_cn,4,ipd,L0_none,canonical,qwen-72b+deepseek-v3,20,0,0.0,1.0,0.15,0.0,
